id,name,Position,ADP,Team
251cefda-3d65-4a9d-9dff-f6462a357683,Chase Brown,RB,,CIN
9937d9e1-b8af-401a-8ab2-c9aa796801ff,Josh Allen,QB,,BUF
283bc3b3-3507-422f-8ccf-6720a1e8dffe,Lamar Jackson,QB,,BAL
68d485e2-73f5-409f-b46a-58ff4d0a9fd1,Tetairoa McMillan,WR,,CAR
cb6b61f7-2d9d-41e5-8f36-dd3c2fc5ea02,DeVonta Smith,WR,,PHI
fbe5ea81-da4d-449c-ac87-6652a608a6f5,Breece Hall,RB,,NYJ
797e0881-a04c-4bd6-bcb7-b8a01a9de0e8,George Kittle,TE,,SF
3ab0b3f7-b656-42f0-ab92-d437202072b1,Jalen Hurts,QB,,PHI
a961888a-36a9-49d1-9f8f-7981d1abff3d,DJ Moore,WR,,CHI
022e7611-db4e-476c-8044-143db4047926,Xavier Worthy,WR,,KC
f1a1058e-3b5a-40d7-a7e7-04d01b332339,Jameson Williams,WR,,DET
e88f5650-3db4-46a9-9f93-75be2c948ac7,Omarion Hampton,RB,,LAC
433d270c-a39e-4844-8f7d-32aa04d310ef,Jayden Daniels,QB,,WAS
03dc203c-4f0e-4577-8cbb-90f120ef6b10,Zay Flowers,WR,,BAL
6f78793f-b485-4efe-8462-5522e3c313cd,George Pickens,WR,,DAL
705ec926-789d-4fe8-9732-fe25fa4332c2,James Cook,RB,,BUF
ced9952c-267b-4618-af86-e0d7211dfe96,Kyren Williams,RB,,LAR
571a8a1d-dbc2-4a19-a1c9-efed7a7e0813,RJ Harvey,RB,,DEN
ec7f4046-b90b-46fa-86f3-9c6c83f5d23a,TreVeyon Henderson,RB,,NE
d1c573c3-3039-4405-b85b-0c167cc5e3da,Joe Mixon,RB,,HOU
5573a934-bdaf-471a-8cec-c0b080eb8c5f,Chuba Hubbard,RB,,CAR
47051af2-9254-4182-8367-6bfdcd883265,Kenneth Walker III,RB,,SEA
3de0eedb-b32f-44aa-b9f0-b69206296328,Chris Godwin,WR,,TB
d47e3486-c3c6-4ecc-adc2-545a6328d56c,Courtland Sutton,WR,,DEN
ae4f5f17-b080-4173-becd-0d3c4a5086d7,Travis Hunter,WR,,JAX
608978bb-6aa3-4f30-a40b-3d1b27f3d3a8,Joe Burrow,QB,,CIN
b545f9ca-203c-431b-ad4b-8cea8ca01125,DK Metcalf,WR,,PIT
d60644b9-93ad-458c-a08d-b86daad5b7ba,Chris Olave,WR,,NO
11b8f19c-bebe-4c40-8ef5-804da6f625c1,Jaylen Waddle,WR,,MIA
70d3d279-fd42-43aa-83ed-9b2c50ac47d8,Jauan Jennings,WR,,SF
003f2d60-c4fc-40cb-9686-41d1bf3650bc,Calvin Ridley,WR,,TEN
5335d5f2-c48e-4e1b-9709-497d949a5468,James Conner,RB,,ARI
5401b7e3-5b49-4dfd-8d77-1b761613acfe,Alvin Kamara,RB,,NO
471175fb-9b0e-4b80-83a5-4ae7760bd822,Ricky Pearsall,WR,,SF
b23f5806-fa63-450b-b5c2-45d8a9f3e9f0,David Montgomery,RB,,DET
24d20423-fa8c-4d2d-b1df-9ec3dd77ffcc,Rome Odunze,WR,,CHI
d8166357-06f5-43d5-ac2a-166fb9204dbf,Deebo Samuel,WR,,WAS
389d62ef-a379-4108-8f58-ce45fa928167,Kaleb Johnson,RB,,PIT
1580ea99-d5d5-49fb-89ad-fb6c653def30,Matthew Golden,WR,,GB
56ded708-e66e-44f9-a4ce-ed20736b0863,Stefon Diggs,WR,,NE
5cde2977-eef5-4e0b-a457-b54117a11636,Jordan Addison,WR,,MIN
79e176a5-d544-45d9-b4f2-41e746803893,Sam LaPorta,TE,,DET
2662985f-8c52-4542-b8e4-3edc87490d59,Jerry Jeudy,WR,,CLE
e639973f-41bc-4df7-b66e-1e91e8198e25,Tre Harris,WR,,LAC
63fe4a24-3cc1-417d-b85e-552cbd531f5c,Khalil Shakir,WR,,BUF
ec8b9a69-5b1e-4ad3-8da2-206a4947686a,Quinshon Judkins,RB,,CLE
c466e606-1c8a-4ccd-9190-0a7e3632fbf6,Tony Pollard,RB,,TEN
5f0facb7-5871-450f-873e-8f900cf3e89a,Patrick Mahomes,QB,,KC
340e3083-5aef-4fae-b747-c27037f97078,Baker Mayfield,QB,,TB
1d53e67b-3ce7-4fdf-8abb-c3ac7e121fec,Jakobi Meyers,WR,,LV
f3817da6-e8e0-4ba4-8ad2-db78eb7d9640,Darnell Mooney,WR,,ATL
f0cbcf79-2fa6-44e7-88fd-5a513f574b77,Jayden Reed,WR,,GB
990a4592-a4d5-48b9-b998-3f3acb4e8669,D'Andre Swift,RB,,CHI
525f68bc-1b7d-4439-a62f-02f591af9c87,Brian Robinson Jr.,RB,,WAS
047038dc-2b21-4188-9aa6-292f78510e0f,Isiah Pacheco,RB,,KC
58107910-e804-4893-bb52-130bf477e8c8,Emeka Egbuka,WR,,TB
ef6ff745-d3e9-4119-986c-0dd0952dd66e,Josh Downs,WR,,IND
b46ec5db-41ac-4f0a-90c4-a743fba3cb4d,Jayden Higgins,WR,,HOU
ca1295b0-d280-4eef-b06d-6e64bad9e92a,Jordan Mason,RB,,MIN
96704945-f216-4b1c-b913-39dec5b38ddb,Aaron Jones,RB,,MIN
c4105481-80a0-4933-93d6-f16af6a077e9,Caleb Williams,QB,,CHI
98d9b4ef-adfa-4c4b-b4c5-40ce45df876d,Brock Purdy,QB,,SF
4379cb91-353e-4552-bd8e-c164cc6ac7bf,Kyler Murray,QB,,ARI
6122f45d-fc50-4023-a8be-551891c9ff1b,Bo Nix,QB,,DEN
da6ca178-f150-4856-9e2d-a38013012c2e,Justin Herbert,QB,,LAC
29225054-85c3-4cba-ae76-8da4fd205162,Drake Maye,QB,,NE
6b9aefe3-7387-4dea-a0cc-32adab212f7b,Justin Fields,QB,,NYJ
4e8c31ad-d2af-417b-b742-349f4080b9b6,T.J. Hockenson,TE,,MIN
4803cb1d-3bff-4ae0-90d8-ba55713dc59c,Luther Burden,WR,,CHI
6309773e-0beb-438f-b70e-eb7056ad2a43,Keon Coleman,WR,,BUF
c6dac9e8-58d0-4cea-9991-6b2e64f0dafc,Cooper Kupp,WR,,SEA
b5f3f686-5bfe-4d51-9922-4bd9b8bc5d25,Jaylen Warren,RB,,PIT
8b5534db-3f66-49a4-9b6e-3971fb657f79,Jared Goff,QB,,DET
c83defbf-4086-4d32-a81c-2d59c21462ec,Dak Prescott,QB,,DAL
a4ed4221-59fe-420b-b0b6-5e47a065e449,Evan Engram,TE,,DEN
79ced11c-c77c-4660-a9b7-8bb7244157a8,Jonnu Smith,TE,,PIT
a3153d42-66db-4400-8588-109d512bb20f,Javonte Williams,RB,,DAL
d7648a98-316a-4d4d-a427-7c485fc69fc5,Travis Kelce,TE,,KC
1b5c92f3-9378-429f-bd5c-d79cabbf58e4,Cam Skattebo,RB,,NYG
52eebbdc-0d2a-4945-9e89-58cc8bf13ddd,Tyrone Tracy Jr.,RB,,NYG
4e2a8b18-f98b-4ea7-bfd9-c4fa83176eba,Michael Pittman,WR,,IND
8bad661f-2b3e-4be1-ba5c-f0333b19f94d,Zach Charbonnet,RB,,SEA
c698798e-eee7-4442-9d0e-6bbb977b8766,Mark Andrews,TE,,BAL
0850c630-58f1-49c1-afe3-112049420cbd,David Njoku,TE,,CLE
1907f2a5-36cf-445b-9381-bf769ccbb77d,Rashod Bateman,WR,,BAL
7e17300c-941d-46cb-9e46-88e4ffe8eef3,Rashid Shaheed,WR,,NO
ff5028ec-c6ff-4e3b-9c7a-4f1a2adcaa43,Bhayshul Tuten,RB,,JAX
28377f0d-73c0-406a-a815-40f3b52094ac,Travis Etienne,RB,,JAX
21ebc407-7806-43f2-a9b3-2b0a36df359e,C.J. Stroud,QB,,HOU
752429d2-ac7f-42e9-8353-adc07fc330f2,Trevor Lawrence,QB,,JAX
41ba36a6-8834-4d17-9035-57dbc457b28e,Jordan Love,QB,,GB
8766739e-8b7a-445c-89d1-3fa5d3198c36,Tyjae Spears,RB,,TEN
dde126c0-e97c-4207-b6aa-6e817e2fd4b5,J.K. Dobbins,RB,,DEN
9c7be4ef-5205-41bb-b851-b16bff5a3e73,Najee Harris,RB,,LAC
3dcfef0d-f4dd-422e-be01-b07cc89f56c8,Christian Kirk,WR,,HOU
22d50aa6-6462-4df7-8f78-b02c49161f26,Brandon Aiyuk,WR,,SF
2f7da581-406b-4e06-b5a6-28f6e65182d1,Tyler Warren,TE,,IND
b58edd2a-ebb9-4ccc-8571-718cb561f9e1,Colston Loveland,TE,,CHI
7046a6fc-4b12-4b46-a476-aa11ff6ad47e,Rhamondre Stevenson,RB,,NE
e0a8fd76-832f-4488-84c8-a77bd985a56a,Dallas Goedert,TE,,PHI
6b361dfa-5ecb-4cc8-b41a-86d8241ea288,Tucker Kraft,TE,,GB
dd2acbe3-36aa-4d61-ad52-e5d02944d8b0,Jake Ferguson,TE,,DAL
5a3bfc1c-a5bb-430a-b4c7-7f031bbbe1a0,Will Shipley,RB,,PHI
e2969f67-56c0-4c5c-99f8-46870d37ad60,Michael Penix,QB,,ATL
ab1ca2bb-6788-4aa8-81bc-1418cde15580,J.J. McCarthy,QB,,MIN
00d1cd58-ca82-41df-880a-2dc8facbfa2d,Tyler Allgeier,RB,,ATL
7412cd3d-e9ed-46db-8d52-711acba9708d,Isaiah Likely,TE,,BAL
79e2b3c4-f8a2-484a-8f12-48bbfe6d1c6a,Kyle Williams,WR,,NE
0c4625bd-2a23-48c4-92f9-22d5e6e8baaa,Ray Davis,RB,,BUF
0dbe18f4-6833-4068-8534-f3c922c1a45e,Trey Benson,RB,,ARI
04c994fe-78dd-4f38-83d0-f8b33f02f1e5,Tua Tagovailoa,QB,,MIA
3c5efb7f-a94f-4340-b5fe-fca06e841372,Bryce Young,QB,,CAR
f34a42ab-83bd-483f-b6a0-0a781f90dda7,Geno Smith,QB,,LV
1988fcfe-750a-45ef-af9f-a5a9df993781,Cam Ward,QB,,TEN
637fcf0b-4d96-4cb4-b099-91506fc1e98a,Dalton Kincaid,TE,,BUF
7d150aad-6db0-432c-b3a3-28ca464f4dba,Marvin Mims Jr.,WR,,DEN
fc3856a5-f17d-4147-805c-013771a59e81,Joshua Palmer,WR,,BUF
44f5ac2c-3e91-4c5c-83e6-58ac4de41c89,Isaac Guerendo,RB,,SF
e5614316-8d22-4bdd-9b48-69dc1a9c0f2a,Mike Gesicki,TE,,CIN
83de64e3-9025-4c80-a61d-fafd98a9b729,Brenton Strange,TE,,JAX
31e29498-eb9b-45d1-900e-c4c060567598,Rachaad White,RB,,TB
4a40c485-e5c5-490d-8b5a-9bb798bbf03e,Dyami Brown,WR,,JAX
c81ad6a1-8562-4d17-b17b-bc7ca7bb3762,Quentin Johnston,WR,,LAC
a370667d-2c8a-4353-99e9-5a00aefc2e50,Xavier Legette,WR,,CAR
b918360c-3aac-476d-a2df-6e73bd32310e,Tank Bigsby,RB,,JAX
96035a32-1d81-4c2c-929d-d345c2de7e6d,Cedric Tillman,WR,,CLE
7e486e00-dedd-46c7-8383-85c51d6f9ac9,Marquise Brown,WR,,KC
567e0546-cc4f-46fc-a9b0-f22e318c2e29,Braelon Allen,RB,,NYJ
de9a3afa-b2b2-4a78-b535-3fa2d30152c3,Jarquez Hunter,RB,,LAR
9ea420c0-fbd0-4bfe-a007-808a4425f870,Kyle Pitts,TE,,ATL
a7e636e0-18c5-49a3-8e86-ca260b4c3dae,Adam Thielen,WR,,CAR
b7c07331-3438-42b6-8885-d69854735094,Jaylen Wright,RB,,MIA
23a0281f-f49e-43e4-a147-8b38b0fcb7e3,Rico Dowdle,RB,,CAR
d721053d-9f99-43a7-a554-4afa8afc8e6a,Darius Slayton,WR,,NYG
eba85f66-233a-4e7d-af37-ec9be1c834de,Alec Pierce,WR,,IND
222518e9-8f14-4be9-88e9-e85e9318364d,Jaylin Noel,WR,,HOU
ca91a109-ef14-4326-b3c9-4b164a106cac,Jaydon Blue,RB,,DAL
5c1ad642-b368-4330-b12c-6a54af7b4549,Romeo Doubs,WR,,GB
d497927a-49cb-4953-8c4a-951605366634,Jack Bech,WR,,LV
ac58f78d-fc1f-4ced-bc6d-6795d2729937,Jalen McMillan,WR,,TB
1944db48-8c29-42a8-9590-ddcbfb365570,Matthew Stafford,QB,,LAR
cd4b5a26-1b4d-4131-9146-0a62ddf0ae37,Nick Chubb,RB,,HOU
d00597ae-d174-415a-a27d-632865e5d31b,Austin Ekeler,RB,,WAS
02a170be-8224-437a-a4b0-7219a74e4c16,Zach Ertz,TE,,WAS
7b6efbb7-3fd8-4783-bc14-11c82338dd87,Hunter Henry,TE,,NE
efdc76ae-ef26-4518-b7a4-a479acfc60d1,Pat Bryant,WR,,DEN
471d1667-b4c4-4446-aea7-4deeda1e43b8,Pat Freiermuth,TE,,PIT
c859d203-b1ba-4168-9c0b-d93e26d7c177,Sam Darnold,QB,,SEA
36271d1d-b300-4191-976d-2c787f61b560,Demario Douglas,WR,,NE
9dbd5d04-497d-45ba-b092-b023b596df6a,Wan'Dale Robinson,WR,,NYG
3c5ece0f-0738-4c7f-b9ef-8900dc7d69d1,Justice Hill,RB,,BAL
c60472db-e8aa-42cb-aec3-2889297f4164,Cade Otton,TE,,TB
6fb0fba4-f97c-4b5a-aac4-7760660927f4,Chig Okonkwo,TE,,TEN
f7f6f4cd-d294-4d54-8229-317a17cd4f80,Dalton Schultz,TE,,HOU
4b3bc3c7-70a1-4f1e-aee2-54304881f09d,Daniel Jones,QB,,IND
af932784-e36d-4a4e-9056-44ae93fd2ac2,Dylan Sampson,RB,,CLE
facc6bdf-71c4-46aa-9ff0-4093c92eb81c,DJ Giddens,RB,,IND
6e3c6301-2eea-4d21-85dd-f4aa259c2a22,Mason Taylor,TE,,NYJ
1e1beafd-c51f-4f5e-bfd8-55b8f3036549,Miles Sanders,RB,,DAL
bc8cf666-c494-442b-be47-6f91732a430f,Andrei Iosivas,WR,,CIN
54fe170a-8a81-42bf-b5e1-45ced546db07,MarShawn Lloyd,RB,,GB
4107b02b-ba5a-451a-afba-0a285890bda5,Elic Ayomanor,WR,,TEN
56d00b0a-d603-42fe-b941-f159cb965f7f,Jalen Royals,WR,,KC
3b713f67-ac6d-4f09-ac2e-53013b699fab,Dont'e Thornton,WR,,LV
5ccaca2d-8d8d-42be-881c-206508a9c450,Tutu Atwell,WR,,LAR
a054f7fb-46fd-49aa-86e2-99521c40a65d,Roschon Johnson,RB,,CHI
b85e7b81-80f0-460c-81a5-819dc8dcc20c,Sean Tucker,RB,,TB
e0af1a0c-b15b-4334-b098-d408507b7b80,Michael Wilson,WR,,ARI
ba8f4932-a313-4bed-ac0b-9e19521d19a9,Woody Marks,RB,,HOU
93d5320d-a146-4486-b440-58e4ce52740c,Tory Horton,WR,,SEA
df4245a3-d30a-4d3e-8342-565d6bb0d96c,Theo Johnson,TE,,NYG
3529e46c-4056-47de-aa66-e9214ba87248,Jalen Coker,WR,,CAR
2d4e4c3c-9ca8-4867-ba6a-38a4919168b7,Devaughn Vele,WR,,DEN
9988e954-2127-486d-a11c-73c089613309,Troy Franklin,WR,,DEN
4d986af9-3d2b-4bad-9204-c620aa7969bd,Jordan James,RB,,SF
4fb7f91d-74cc-418c-9585-c80fd2b3faa0,Adonai Mitchell,WR,,IND
fd71672d-4d41-42ee-a5ca-4228e5f07519,Anthony Richardson,QB,,IND
ade45ce7-aa53-4c7e-bc68-56c07b790888,Isaiah Davis,RB,,NYJ
18963c14-7c2b-4574-830c-4c500ade16fe,Tyler Shough,QB,,NO
daf1dbb1-8e4e-4a7f-bb8f-c03827073baf,Jaxson Dart,QB,,NYG
ecb4465c-5ae3-4ff8-8d3b-a25845ee18b5,Kendre Miller,RB,,NO
cc9305ca-2ddb-4095-8e3a-d04f84a6d4c5,Harold Fannin,TE,,CLE
4ae9b059-afd0-4402-9c60-47e65d876e30,Devin Neal,RB,,NO
7f28ceb2-f24e-4de7-9709-249d359de67d,Tyler Higbee,TE,,LAR
8ce7c840-7b83-42db-9f83-ff8926737b41,Terrance Ferguson,TE,,LAR
e5f58061-d824-47ef-adb8-dd8c20c3a20e,Ja'Tavion Sanders,TE,,CAR
de5372bc-c5d1-4b51-a668-1a4ad6a48620,Elijah Arroyo,TE,,SEA
a44ae4e8-95ea-4106-8452-f8eb5776fc47,Juwan Johnson,TE,,NO
76d265e1-b49d-49b7-9719-78291da68fc3,Keenan Allen,WR,,FA
04a65252-4bf4-4015-ab04-0c10d1e81c77,Elijah Mitchell,RB,,KC
d5b98efe-4152-4332-b7c7-aa118b9d659f,Tai Felton,WR,,MIN
0ce9e6ba-81fb-495f-a341-46e71fd30297,Keaton Mitchell,RB,,BAL
863fbc69-84a7-4d4f-8ff4-ce5e0608ebce,Dontayvion Wicks,WR,,GB
84a618c2-ef8c-4d68-83d1-62095cf85ec0,Isaac TeSlaa,WR,,DET
3e0ab62a-4873-4bf2-ac8c-b966d220bd58,Noah Brown,WR,,WAS
21e08f80-643c-48ea-9af5-7d5cc3b0fe2d,Roman Wilson,WR,,PIT
d5876177-b60b-4db0-8d6c-3c46d96c724a,Jalen Milroe,QB,,SEA
e7f89f1c-a48c-4c8a-8195-c86c923a223a,Emanuel Wilson,RB,,GB
f8492016-99ba-40ba-9149-0a482ffe1c74,Blake Corum,RB,,LAR
cad9f89d-13ae-49dc-be00-d6c504565c0f,Will Dissly,TE,,LAC
c36df8fc-2754-41dd-bf9f-dfb8b76afc84,Savion Williams,WR,,GB
77e9164d-2a4c-46df-84d6-5ed273cbc6b9,Marquez Valdes-Scantling,WR,,SEA
5fb67ccd-2904-45ce-b9cf-04c7a9ec9135,Chimere Dike,WR,,TEN
f9018bc9-bf7d-4830-9de2-27a5edb8b460,Jerome Ford,RB,,CLE
90810937-0396-4217-82ad-8a5287e6f97f,Tyler Lockett,WR,,TEN
b86660f7-6304-4f0f-9789-eaf2d523d143,Russell Wilson,QB,,NYG
c7b63241-b3fe-42e7-90df-5c7b43e6cf5a,Tyler Conklin,TE,,LAC
912385c7-e955-479d-bf57-c9f4594edf8d,DeAndre Hopkins,WR,,BAL
d36db165-21f6-4a8d-a999-d7478a9d7f07,Tahj Brooks,RB,,CIN
3c69fbf0-76a9-4aaa-a161-2d02c419d7f3,Ray-Ray McCloud III,WR,,ATL
d5a44570-7bc4-49cb-b014-c4d36de72a80,Parker Washington,WR,,JAX
f5d064c8-d8ec-4b25-b92f-808af98459ec,Kyle Monangai,RB,,CHI
43e47372-2e9d-4d50-96c6-c926fbbbdf72,Diontae Johnson,WR,,CLE
02667290-3e28-4251-b1a7-08c68583c0b5,Cole Kmet,TE,,CHI
488a063e-d58a-4aea-a202-01605865f6fb,Nick Westbrook-Ikhine,WR,,MIA
480bc196-9997-4465-a7da-1db3c5ea6cbb,Brashard Smith,RB,,KC
57a098dd-1b72-4a3f-b3a0-e6a05a9c6590,Jaylin Lane,WR,,WAS
4da05770-c593-4667-8427-17dc768c61c8,Audric Estime,RB,,DEN
